City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Delhi,2020-03-08,156.0,72.1,140.22,37.14,12.61,1.11,34.59
Delhi,2020-03-09,138.0,58.04,133.75,32.29,13.33,0.75,34.54
Delhi,2020-03-10,186.0,84.35,160.91,30.22,17.21,0.84,47.66
Delhi,2020-03-11,128.0,55.19,112.57,29.76,13.82,0.76,42.36
Delhi,2020-03-12,125.0,56.92,155.18,36.74,13.68,0.94,34.27
Delhi,2020-03-13,170.0,68.72,209.02,40.53,15.42,0.87,37.42
Delhi,2020-03-14,131.0,39.41,85.26,34.59,11.59,0.76,29.17
Delhi,2020-03-15,124.0,60.99,124.24,41.09,13.92,0.9,37.25
Delhi,2020-03-16,148.0,61.61,144.37,41.52,14.8,0.89,38.38
Delhi,2020-03-17,164.0,69.7,160.15,43.5,15.06,1.0,40.59
Delhi,2020-03-18,162.0,68.93,162.56,45.86,14.93,1.07,41.73
Delhi,2020-03-19,191.0,90.62,195.15,45.67,17.66,1.14,43.16
Delhi,2020-03-20,209.0,90.31,200.79,51.26,19.71,1.24,48.23
Delhi,2020-03-21,205.0,82.39,184.81,46.04,18.55,1.18,43.19
Delhi,2020-03-22,198.0,78.61,134.46,29.85,16.63,0.92,47.67
Delhi,2020-03-23,127.0,54.26,100.55,25.96,15.17,0.78,46.48
Delhi,2020-03-24,124.0,55.85,103.62,27.07,15.81,0.81,38.23
Delhi,2020-03-25,92.0,37.87,68.03,21.11,11.49,0.68,32.11
Delhi,2020-03-26,93.0,45.69,75.81,16.58,12.82,0.58,30.59
Delhi,2020-03-27,76.0,26.89,45.48,15.32,11.04,0.53,27.38
Delhi,2020-03-28,51.0,21.23,34.15,17.52,10.28,0.54,25.06
Delhi,2020-03-29,64.0,27.59,55.75,16.6,10.39,0.52,35.75
Delhi,2020-03-30,74.0,35.08,64.66,17.52,12.47,0.58,40.26
Delhi,2020-03-31,81.0,35.31,67.01,18.03,12.33,0.56,40.96
Delhi,2020-04-01,80.0,32.88,65.84,19.17,13.0,0.62,35.06
Delhi,2020-04-02,78.0,28.51,61.06,17.18,10.84,0.6,39.47
Delhi,2020-04-03,84.0,31.36,62.69,20.07,11.99,0.61,46.82
Delhi,2020-04-04,90.0,40.79,77.64,22.38,12.59,0.68,41.26
Delhi,2020-04-05,103.0,51.79,96.88,24.42,16.03,0.81,44.55
Delhi,2020-04-06,134.0,59.91,114.88,24.37,15.59,0.81,44.16
Delhi,2020-04-07,100.0,33.12,94.02,19.27,13.46,0.6,42.65
Delhi,2020-04-08,91.0,29.7,79.04,18.56,12.85,0.56,45.8
Delhi,2020-04-09,89.0,36.13,76.32,21.37,14.2,0.66,48.34
Delhi,2020-04-10,111.0,57.67,112.93,27.12,16.32,0.81,40.36
Delhi,2020-04-11,126.0,53.03,118.1,23.64,18.38,0.83,49.51
Delhi,2020-04-12,102.0,38.57,92.7,17.59,15.7,0.67,50.15
Delhi,2020-04-13,119.0,60.6,136.77,23.4,19.86,0.83,41.07
Delhi,2020-04-14,134.0,58.22,144.7,25.71,17.38,0.93,40.74
Delhi,2020-04-15,152.0,58.31,190.98,24.55,14.89,0.93,38.22
Delhi,2020-04-16,172.0,69.8,191.17,25.01,19.42,0.94,41.87
Delhi,2020-04-17,123.0,26.93,89.58,15.83,14.08,0.64,53.53
Delhi,2020-04-18,102.0,29.09,102.53,15.45,12.63,0.68,49.14
Delhi,2020-04-19,95.0,35.49,73.86,19.72,13.17,0.71,40.53
Delhi,2020-04-20,115.0,52.86,113.25,24.56,15.06,1.02,32.67
Delhi,2020-04-21,102.0,37.17,87.27,19.64,15.36,0.82,48.56
Delhi,2020-04-22,122.0,58.25,130.99,24.79,17.34,0.86,46.94
Delhi,2020-04-23,129.0,54.71,127.82,24.83,17.39,0.91,43.99
Delhi,2020-04-24,143.0,65.91,138.46,25.62,18.62,0.99,47.98
Delhi,2020-04-25,121.0,33.09,85.83,18.68,12.76,0.75,54.53
Delhi,2020-04-26,119.0,40.24,117.1,17.45,16.21,0.77,47.16
Delhi,2020-04-27,98.0,27.18,53.02,14.8,15.59,0.76,53.43
Delhi,2020-04-28,105.0,41.75,80.36,17.35,17.6,0.86,58.96
Delhi,2020-04-29,123.0,55.18,114.91,20.11,19.08,0.91,58.57
Delhi,2020-04-30,128.0,49.96,115.63,17.61,17.42,0.84,59.55
Delhi,2020-05-01,140.0,61.04,143.11,18.46,17.52,0.89,56.81
Delhi,2020-05-02,127.0,34.67,107.36,14.36,13.0,0.76,60.45
Delhi,2020-05-03,110.0,32.56,83.02,15.14,11.94,0.68,49.04
Delhi,2020-05-04,92.0,26.63,60.59,16.95,11.92,0.72,50.56
Delhi,2020-05-05,117.0,56.24,115.91,21.36,16.4,0.87,52.12
Delhi,2020-05-06,139.0,58.44,169.61,21.88,15.78,0.89,53.95
Delhi,2020-05-07,140.0,36.02,88.35,17.97,13.6,0.73,73.11
Delhi,2020-05-08,138.0,51.09,120.82,21.66,13.82,0.83,74.28
Delhi,2020-05-09,142.0,54.18,126.9,17.65,13.33,0.85,76.32
Delhi,2020-05-10,127.0,44.3,110.39,16.46,12.02,0.74,63.71
Delhi,2020-05-11,113.0,43.26,93.49,19.53,12.66,0.76,64.6
Delhi,2020-05-12,122.0,43.19,94.4,18.49,13.84,0.75,64.1
Delhi,2020-05-13,132.0,68.8,159.2,21.34,15.41,0.9,52.2
Delhi,2020-05-14,154.0,56.17,126.53,25.12,12.92,0.89,50.22
Delhi,2020-05-15,125.0,47.44,101.93,23.45,13.71,0.84,53.08
Delhi,2020-05-16,175.0,81.87,151.8,26.17,16.19,0.99,63.12
Delhi,2020-05-17,202.0,98.63,187.24,31.96,20.19,1.06,59.79
Delhi,2020-05-18,222.0,101.02,192.68,34.76,22.11,1.12,53.55
Delhi,2020-05-19,238.0,106.63,208.65,42.67,20.41,1.31,57.05
Delhi,2020-05-20,196.0,67.8,155.41,32.8,18.96,1.03,62.34
Delhi,2020-05-21,149.0,55.92,163.77,31.36,18.99,1.09,62.56
Delhi,2020-05-22,199.0,94.37,213.47,45.36,26.05,1.31,55.45
Delhi,2020-05-23,202.0,74.92,209.49,42.43,17.05,1.16,41.87
Delhi,2020-05-24,174.0,55.37,179.3,27.35,17.11,0.87,53.31
Delhi,2020-05-25,157.0,61.46,162.41,30.92,21.3,0.94,54.74
Delhi,2020-05-26,153.0,55.38,190.11,37.79,16.82,1.1,38.73
Delhi,2020-05-27,156.0,43.22,161.76,26.95,14.49,0.83,66.77
Delhi,2020-05-28,174.0,39.07,229.55,17.1,11.68,0.8,55.92
Delhi,2020-05-29,129.0,24.62,66.66,19.02,9.95,0.77,47.48
Delhi,2020-05-30,84.0,23.09,53.19,18.51,9.95,0.84,50.29
Delhi,2020-05-31,80.0,21.51,40.43,17.05,9.06,0.84,42.29
Delhi,2020-06-01,100.0,41.05,80.47,22.99,14.02,0.96,50.57
Delhi,2020-06-02,123.0,45.9,98.32,24.78,12.71,0.92,50.06
Delhi,2020-06-03,123.0,50.62,114.01,28.02,15.91,0.9,52.16
Delhi,2020-06-04,144.0,68.24,143.79,34.11,17.97,1.09,39.14
Delhi,2020-06-05,126.0,42.43,87.05,25.87,12.46,0.87,44.83
Delhi,2020-06-06,102.0,35.14,80.49,21.25,10.69,0.82,51.46
Delhi,2020-06-07,104.0,39.99,91.17,22.65,11.89,0.86,45.4
Delhi,2020-06-08,112.0,46.9,103.27,25.81,15.78,0.94,51.77
Delhi,2020-06-09,138.0,64.77,148.67,32.01,15.06,1.01,49.14
Delhi,2020-06-10,154.0,58.9,156.29,34.31,14.12,1.03,40.8
Delhi,2020-06-11,142.0,54.69,134.36,30.94,12.74,0.91,40.63
Delhi,2020-06-12,152.0,64.0,152.7,30.05,12.9,1.06,43.37
Delhi,2020-06-13,132.0,52.36,129.33,25.46,10.59,0.95,34.95
Delhi,2020-06-14,147.0,71.08,150.28,26.01,13.57,1.04,38.86
Delhi,2020-06-15,130.0,48.69,120.23,25.95,12.57,0.88,48.39
Delhi,2020-06-16,126.0,39.87,107.99,24.58,12.08,0.88,51.4
Delhi,2020-06-17,110.0,34.35,92.58,16.94,10.84,0.78,48.72
Delhi,2020-06-18,107.0,36.84,100.62,18.32,12.19,0.82,47.98
Delhi,2020-06-19,132.0,57.6,205.56,17.78,11.98,0.86,40.95
Delhi,2020-06-20,158.0,35.96,108.73,20.37,10.98,0.8,36.24
Delhi,2020-06-21,105.0,39.7,95.63,23.7,11.71,0.85,33.92
Delhi,2020-06-22,104.0,39.47,77.48,20.61,11.08,0.91,42.76
Delhi,2020-06-23,85.0,29.02,64.12,16.39,11.09,0.88,28.64
Delhi,2020-06-24,71.0,30.91,62.61,16.84,11.02,0.89,24.77
Delhi,2020-06-25,86.0,38.37,77.76,21.41,11.28,1.02,25.92
Delhi,2020-06-26,104.0,50.01,112.08,22.06,11.66,1.01,24.82
Delhi,2020-06-27,112.0,39.8,155.94,21.46,10.38,0.87,18.88
Delhi,2020-06-28,196.0,59.52,308.65,21.6,10.7,0.94,18.05
Delhi,2020-06-29,233.0,44.86,184.12,21.57,11.58,0.88,26.61
Delhi,2020-06-30,114.0,39.8,91.98,17.96,10.51,0.84,37.29
Delhi,2020-07-01,101.0,54.01,128.66,21.05,11.15,0.97,29.73
Mumbai,2018-05-08,82.0,18.07,48.8,29.98,19.58,1.36,35.44
Mumbai,2018-05-09,84.0,18.55,62.07,28.9,18.59,1.35,35.91
Mumbai,2018-05-10,77.0,22.57,67.03,23.46,21.3,1.3,37.26
Mumbai,2018-05-11,73.0,23.57,71.8,25.71,24.83,1.26,36.59
Mumbai,2018-05-12,86.0,31.18,91.26,20.17,25.71,1.23,33.41
Mumbai,2018-05-13,90.0,24.22,79.1,30.02,21.32,1.36,39.09
Mumbai,2018-05-14,70.0,21.81,44.13,18.5,22.25,1.25,36.71
Mumbai,2018-05-15,64.0,14.93,52.51,18.23,20.01,1.22,35.06
Mumbai,2018-05-16,64.0,17.86,45.85,20.33,20.6,1.21,30.81
Mumbai,2018-05-17,66.0,24.73,74.2,18.24,15.89,1.25,40.12
Mumbai,2018-05-18,85.0,24.09,72.98,28.27,20.46,1.27,39.23
Mumbai,2018-05-19,83.0,23.97,88.35,23.79,24.61,1.32,34.83
Mumbai,2018-05-20,90.0,20.7,81.14,21.97,22.61,1.34,45.24
Mumbai,2018-05-21,76.0,19.01,79.33,19.69,24.7,1.27,43.26
Mumbai,2018-05-22,90.0,21.85,89.75,25.23,22.67,1.32,44.85
Mumbai,2018-05-23,81.0,24.32,93.09,15.9,23.83,1.31,53.32
Mumbai,2018-05-24,92.0,22.76,88.41,15.9,20.43,1.19,50.68
Mumbai,2018-05-25,75.0,15.38,56.32,15.9,20.99,1.06,49.28
Mumbai,2018-05-26,51.0,18.58,66.74,15.9,22.34,1.09,50.69
Mumbai,2018-06-18,125.0,10.87,31.4,20.73,24.73,1.45,30.8
Mumbai,2018-06-19,88.0,15.87,43.53,27.43,20.43,1.4,35.72
Mumbai,2018-06-20,82.0,25.71,97.45,19.74,19.86,1.42,39.04
Mumbai,2018-06-21,71.0,22.86,82.67,9.35,17.32,1.15,40.96
Mumbai,2018-06-22,75.0,18.09,70.66,8.0,18.99,1.19,44.93
Mumbai,2018-06-23,89.0,17.52,61.23,22.69,20.7,1.45,35.33
Mumbai,2018-06-24,91.0,10.53,41.27,21.7,19.23,1.35,38.32
Mumbai,2018-06-25,77.0,13.38,55.71,9.81,18.61,1.19,48.68
Mumbai,2018-06-26,68.0,22.06,75.33,7.29,18.95,1.17,33.79
Mumbai,2018-06-27,72.0,18.54,71.0,14.83,19.25,1.21,34.73
Mumbai,2018-06-28,80.0,19.38,56.8,29.81,19.79,1.4,31.45
Mumbai,2018-06-29,109.0,18.39,67.13,23.55,20.16,1.72,34.69
Mumbai,2018-06-30,78.0,16.59,66.72,20.94,16.63,1.49,28.51
Mumbai,2018-07-01,88.0,13.0,48.23,21.22,19.4,1.49,22.08
Mumbai,2018-07-02,77.0,13.78,48.89,22.09,15.46,1.37,22.38
Mumbai,2018-07-03,89.0,18.5,65.24,25.39,18.02,1.49,26.45
Mumbai,2018-07-04,75.0,14.71,52.86,13.29,15.13,1.17,29.09
Mumbai,2018-07-05,68.0,14.11,73.45,13.32,13.5,1.19,27.65
Mumbai,2018-07-06,72.0,14.53,70.33,15.53,12.65,1.17,26.26
Mumbai,2018-07-07,73.0,12.84,56.35,22.11,12.79,1.27,28.19
Mumbai,2018-07-08,74.0,12.84,56.35,35.28,12.79,1.41,28.19
Mumbai,2018-07-11,67.0,18.15,71.77,16.33,14.69,1.17,27.8
Mumbai,2018-07-12,68.0,15.31,69.04,16.32,12.03,1.16,24.34
Mumbai,2018-07-13,72.0,14.72,82.21,17.39,11.33,1.23,25.82
Mumbai,2018-07-14,84.0,19.26,93.35,16.22,11.48,1.2,26.07
Mumbai,2018-07-15,60.0,13.43,89.58,15.37,11.5,1.16,33.28
Mumbai,2018-07-16,69.0,15.67,77.37,16.43,11.43,1.17,30.01
Mumbai,2018-07-17,80.0,16.43,72.12,16.38,11.99,1.22,28.73
Mumbai,2018-07-18,70.0,23.32,60.58,17.66,11.67,1.25,25.99
Mumbai,2018-07-19,82.0,46.76,73.6,14.7,9.71,1.2,24.56
Mumbai,2018-07-20,70.0,16.52,67.74,18.31,11.57,1.24,27.49
Mumbai,2018-07-21,66.0,15.0,65.59,16.98,12.14,1.04,29.34
Mumbai,2018-07-22,62.0,15.37,58.9,16.35,11.8,1.02,24.89
Mumbai,2018-07-23,63.0,14.24,56.91,17.29,11.66,1.07,26.77
Mumbai,2018-07-24,61.0,15.24,53.79,16.18,13.08,1.1,18.72
Mumbai,2018-07-25,61.0,16.28,54.45,14.54,12.86,1.05,22.01
Mumbai,2018-07-26,60.0,15.88,62.28,13.72,12.88,1.15,21.87
Mumbai,2018-07-27,63.0,13.23,52.16,12.4,12.25,1.14,22.52
Mumbai,2018-07-28,62.0,14.11,53.33,12.74,13.07,1.14,22.15
Mumbai,2018-07-29,62.0,13.39,52.3,13.83,14.99,1.05,21.91
Mumbai,2018-07-30,64.0,15.45,50.4,11.65,12.34,1.15,21.34
Mumbai,2018-07-31,44.0,16.22,61.49,15.83,9.29,1.23,24.03
Mumbai,2018-08-01,64.0,14.71,65.57,15.46,10.08,1.16,23.69
Mumbai,2018-08-02,84.0,14.87,56.31,32.71,20.19,1.2,33.07
Mumbai,2018-08-03,75.0,17.72,48.66,48.29,24.59,1.18,18.65
Mumbai,2018-08-04,65.0,10.36,44.69,20.48,10.93,1.19,28.24
Mumbai,2018-08-05,64.0,9.21,41.44,22.23,15.38,1.17,27.3
Mumbai,2018-08-06,66.0,11.21,43.37,14.63,12.42,1.2,27.19
Mumbai,2018-08-07,66.0,12.65,51.97,20.24,9.22,1.21,28.15
Mumbai,2018-08-08,67.0,13.33,54.43,20.09,9.64,1.2,26.99
Mumbai,2018-08-09,67.0,11.61,46.49,31.78,12.06,1.21,32.95
Mumbai,2018-08-10,69.0,12.59,48.67,20.2,10.6,1.22,35.23
Mumbai,2018-08-11,67.0,11.7,40.69,21.17,11.08,1.24,39.1
Mumbai,2018-08-12,67.0,9.7,42.34,20.86,11.92,1.22,38.31
Mumbai,2018-08-13,68.0,12.94,45.15,17.76,9.21,1.14,37.65
Mumbai,2018-08-14,107.0,80.13,64.24,20.85,11.77,0.91,39.5
Mumbai,2018-08-15,93.0,26.83,90.14,22.03,14.45,1.12,44.31
Mumbai,2018-08-16,90.0,26.49,91.07,22.23,11.49,1.1,41.44
Mumbai,2018-08-17,83.0,23.72,74.6,21.08,11.53,1.09,41.28
Mumbai,2018-08-18,74.0,24.15,73.99,23.64,14.13,1.06,41.67
Mumbai,2018-08-19,76.0,22.94,84.4,19.22,11.74,1.02,44.15
Mumbai,2018-08-20,81.0,26.68,75.24,20.96,11.84,0.99,37.31
Mumbai,2018-08-21,95.0,30.76,69.36,24.6,13.7,1.02,46.32
Mumbai,2018-08-22,64.0,25.47,61.36,22.08,15.21,1.03,47.18
Mumbai,2018-08-23,65.0,23.11,62.32,26.84,15.22,1.01,45.22
Mumbai,2018-08-24,65.0,18.94,53.7,26.94,12.06,1.18,48.58
Mumbai,2018-08-25,70.0,25.28,55.95,26.13,14.85,1.33,49.66
Mumbai,2018-08-26,72.0,23.62,54.02,24.89,14.8,1.36,55.14
Mumbai,2018-08-27,77.0,26.46,65.51,30.42,14.13,1.44,49.99
Mumbai,2018-08-28,100.0,30.97,75.3,33.37,9.51,1.39,54.83
Mumbai,2018-08-29,77.0,28.58,70.91,32.46,7.65,1.31,45.71
Mumbai,2018-08-30,71.0,26.49,67.74,31.34,11.08,1.29,47.01
Mumbai,2018-08-31,70.0,25.69,61.92,29.3,11.4,1.31,48.2
Mumbai,2018-09-01,71.0,28.24,71.66,27.72,13.66,1.31,44.98
Mumbai,2018-09-02,70.0,24.03,56.21,25.98,12.45,1.32,47.94
Mumbai,2018-09-03,69.0,26.35,57.69,23.5,15.45,1.31,49.4
Mumbai,2018-09-04,70.0,23.49,54.7,20.7,14.73,1.31,42.47
Mumbai,2018-09-05,68.0,22.67,56.3,24.62,14.35,1.23,46.98
Mumbai,2018-09-06,60.0,25.5,60.73,26.53,13.51,0.98,43.64
Mumbai,2018-09-07,65.0,27.31,67.46,31.49,15.23,0.97,39.31
Mumbai,2018-09-08,67.0,26.77,64.56,30.32,15.65,0.99,42.69
Mumbai,2018-09-09,70.0,24.28,67.13,31.12,16.27,1.1,39.83
Mumbai,2018-09-10,84.0,21.84,63.71,26.24,12.41,1.27,24.91
Mumbai,2018-09-11,106.0,26.76,72.02,23.19,13.9,1.55,22.46
Mumbai,2018-09-12,89.0,21.64,53.58,21.46,11.85,1.41,23.67
Mumbai,2018-09-13,82.0,19.28,48.32,21.2,17.7,1.44,25.68
Mumbai,2018-09-14,89.0,23.52,57.14,22.87,18.26,1.57,27.03
Mumbai,2018-09-15,102.0,22.09,67.31,24.76,17.79,1.77,30.62
Mumbai,2018-09-16,103.0,25.6,76.8,25.68,16.75,1.77,33.62
Mumbai,2018-09-17,93.0,20.37,68.0,21.88,13.13,1.62,30.21
Mumbai,2018-09-18,93.0,25.51,78.16,22.65,10.78,1.58,30.93
Mumbai,2018-09-19,78.0,17.68,55.13,23.5,10.29,1.39,28.35
Mumbai,2018-09-20,100.0,25.44,91.8,26.19,11.93,1.7,37.93
Mumbai,2018-09-21,113.0,42.73,114.46,28.18,14.14,1.92,43.7
Mumbai,2018-09-22,80.0,31.22,59.71,21.98,17.08,1.35,49.13
Mumbai,2018-09-23,82.0,35.95,66.06,25.3,18.69,1.5,45.84
Mumbai,2018-09-24,104.0,33.06,70.44,23.98,14.82,1.6,46.51
Mumbai,2018-09-25,92.0,33.86,77.88,25.06,14.14,1.55,36.72
Mumbai,2018-09-26,91.0,32.52,71.2,29.12,15.17,1.57,38.59
Mumbai,2018-09-27,90.0,37.21,76.15,33.05,13.64,1.58,49.45
Mumbai,2018-09-28,108.0,44.86,107.68,37.4,15.19,2.0,50.39
Mumbai,2018-09-29,106.0,44.05,112.39,31.84,17.12,1.94,47.98
Mumbai,2018-09-30,122.0,54.77,141.2,32.42,20.79,2.32,55.94
Mumbai,2018-10-01,128.0,49.35,130.79,31.92,16.35,2.21,46.39
Mumbai,2018-10-02,111.0,49.52,116.69,36.92,15.18,2.0,49.69
Mumbai,2018-10-03,122.0,50.87,122.42,34.0,15.28,1.95,60.44
Mumbai,2018-10-04,110.0,43.4,99.57,29.79,18.74,2.09,47.73
Mumbai,2018-10-05,106.0,42.12,103.91,29.9,15.77,2.14,41.95
Mumbai,2018-10-06,117.0,48.16,122.98,29.55,16.84,2.13,41.35
Mumbai,2018-10-07,112.0,54.76,118.68,31.68,22.58,1.89,52.25
Mumbai,2018-10-08,109.0,48.6,106.14,31.1,20.49,1.76,64.18
Mumbai,2018-10-09,103.0,45.06,100.44,24.85,20.02,1.75,66.08
Mumbai,2018-10-10,104.0,42.82,100.02,27.69,18.62,1.69,59.75
Mumbai,2018-10-11,100.0,34.35,89.58,21.34,16.7,1.66,66.49
Mumbai,2018-10-12,105.0,44.57,118.82,31.55,17.23,1.76,65.46
Mumbai,2018-10-13,136.0,54.92,167.05,28.09,17.81,1.91,74.19
Mumbai,2018-10-14,149.0,48.18,166.65,30.08,18.99,2.18,49.91
Mumbai,2018-10-15,135.0,49.42,153.48,32.3,20.27,2.34,51.95
Mumbai,2018-10-16,142.0,54.25,158.76,33.31,20.25,2.41,52.22
Mumbai,2018-10-17,130.0,46.14,129.95,31.55,18.33,1.96,52.39
Mumbai,2018-10-18,132.0,26.07,71.72,29.06,19.8,1.7,58.18
Mumbai,2018-10-19,150.0,49.65,137.14,24.75,25.03,1.54,71.31
Mumbai,2018-10-24,123.0,45.04,153.14,19.69,20.83,2.38,25.53
Mumbai,2018-10-25,146.0,52.53,166.96,19.54,21.41,2.59,26.01
Mumbai,2018-10-26,118.0,39.38,115.93,19.51,19.11,1.93,24.46
Mumbai,2018-10-27,136.0,54.0,172.6,21.46,21.75,2.65,27.42
Mumbai,2018-10-28,144.0,54.0,172.6,21.46,21.75,2.65,27.42
Mumbai,2018-10-30,110.0,36.32,109.1,36.88,18.0,1.87,32.52
Mumbai,2018-10-31,106.0,41.76,111.56,38.88,16.61,1.95,37.97
Mumbai,2018-11-01,141.0,49.85,138.28,60.47,16.34,2.1,39.87
Mumbai,2018-11-02,138.0,41.8,120.59,58.64,18.88,2.02,44.23
Mumbai,2018-11-03,132.0,40.22,100.16,50.71,14.27,1.95,41.95
Mumbai,2018-11-04,100.0,37.39,78.33,30.41,13.1,1.71,55.14
Mumbai,2018-11-05,102.0,34.93,68.37,35.62,19.92,1.74,43.27
Mumbai,2018-11-06,112.0,65.23,152.2,41.32,28.32,2.14,47.33
Mumbai,2018-11-07,184.0,67.63,164.86,56.95,28.2,2.32,37.62
Mumbai,2018-11-08,299.0,130.47,276.46,67.3,40.57,2.81,48.41
Mumbai,2018-11-09,195.0,93.59,222.33,50.06,39.24,2.76,45.71
Mumbai,2018-11-10,307.0,122.18,272.19,39.76,29.82,2.92,64.46
Mumbai,2018-11-11,179.0,63.69,157.26,49.0,25.82,2.65,66.27
Mumbai,2018-11-12,146.0,56.06,149.49,44.82,24.89,2.59,58.48
Mumbai,2018-11-13,123.0,51.04,133.23,29.43,24.14,2.1,67.98
Mumbai,2018-11-14,132.0,48.02,132.29,37.39,24.71,2.3,56.49
Mumbai,2018-11-15,122.0,49.79,132.08,49.29,23.56,2.33,64.87
Mumbai,2018-11-16,147.0,51.3,136.44,59.6,21.75,2.35,57.12
Mumbai,2018-11-17,150.0,56.72,152.93,56.85,21.46,2.75,57.58
Mumbai,2018-11-18,153.0,65.09,171.12,42.15,19.25,2.83,79.13
Mumbai,2018-11-19,145.0,65.09,171.12,42.15,19.25,2.83,79.13
Mumbai,2018-11-24,125.0,48.76,141.23,38.64,21.5,2.61,53.93
Mumbai,2018-11-25,145.0,51.75,171.43,39.13,21.99,2.89,64.37
Mumbai,2018-11-26,169.0,63.19,179.98,38.66,22.39,3.07,61.74
Mumbai,2018-11-27,143.0,57.74,161.37,50.01,18.53,2.87,51.25
Mumbai,2018-11-28,149.0,55.7,175.73,49.82,13.92,2.83,65.33
Mumbai,2018-11-29,146.0,53.71,170.39,39.31,14.99,2.85,65.15
Mumbai,2018-11-30,158.0,56.87,175.08,37.29,17.34,2.93,69.6
Mumbai,2018-12-01,154.0,62.05,196.83,41.17,17.4,3.02,63.12
Mumbai,2018-12-02,172.0,62.82,202.58,36.12,17.88,2.21,71.9
Mumbai,2018-12-03,174.0,76.86,215.08,43.27,16.39,1.89,74.46
Mumbai,2018-12-04,168.0,65.54,187.09,60.53,14.82,2.42,65.87
Mumbai,2018-12-05,163.0,72.91,201.08,68.46,15.46,3.26,75.06
Mumbai,2018-12-06,176.0,70.04,170.19,56.0,13.9,2.63,49.86
Mumbai,2018-12-07,140.0,54.61,165.03,42.91,19.62,2.06,44.72
Mumbai,2018-12-08,152.0,63.47,193.53,46.77,23.26,2.34,50.4
Mumbai,2018-12-09,158.0,56.9,169.94,43.94,22.11,2.12,50.29
Mumbai,2018-12-10,137.0,51.82,151.5,45.25,17.96,1.79,49.03
Mumbai,2018-12-11,138.0,49.73,154.09,65.26,18.87,1.91,43.06
Mumbai,2018-12-12,124.0,38.67,121.78,57.01,19.96,1.81,40.93
Mumbai,2018-12-13,117.0,50.03,142.34,61.56,22.04,1.81,45.61
Mumbai,2018-12-14,123.0,61.98,148.08,50.13,26.36,1.81,35.55
Mumbai,2018-12-15,136.0,57.49,159.6,44.05,29.7,1.87,38.71
Mumbai,2018-12-16,146.0,56.54,155.32,36.6,33.29,1.8,43.55
Mumbai,2018-12-17,128.0,50.82,135.22,37.73,23.54,1.7,43.0
Mumbai,2018-12-18,136.0,63.59,165.21,49.72,21.82,1.9,53.08
Mumbai,2018-12-19,174.0,66.38,141.73,106.27,20.37,1.97,49.9
Mumbai,2018-12-20,135.0,50.75,130.15,70.55,19.4,1.74,42.96
Mumbai,2018-12-21,123.0,52.93,143.39,65.68,17.82,1.9,47.82
Mumbai,2018-12-22,160.0,74.39,180.07,73.65,19.18,2.58,54.17
Mumbai,2018-12-23,197.0,92.96,192.28,63.17,21.36,2.65,53.27
Mumbai,2018-12-24,219.0,96.74,221.61,60.1,17.33,2.75,58.67
Mumbai,2018-12-25,210.0,88.48,203.0,37.83,22.33,2.72,60.08
Mumbai,2018-12-26,149.0,68.03,137.58,49.5,18.79,1.86,46.46
Mumbai,2018-12-27,119.0,67.26,133.78,50.21,22.18,1.81,33.39
Mumbai,2018-12-28,130.0,69.88,152.97,52.64,26.15,2.03,37.61
Mumbai,2018-12-29,143.0,65.85,137.97,69.41,26.23,2.05,37.22
Mumbai,2018-12-30,154.0,81.14,159.39,66.55,38.07,2.11,35.39
Mumbai,2018-12-31,188.0,81.34,185.04,90.08,27.19,2.57,38.87
Mumbai,2019-01-01,181.0,79.78,221.85,66.11,21.88,2.75,45.29
Mumbai,2019-01-02,175.0,80.41,232.04,64.04,26.7,3.14,53.3
Mumbai,2019-01-03,239.0,103.76,295.76,58.71,25.44,3.65,68.37
Mumbai,2019-01-04,221.0,84.61,250.62,59.75,23.0,3.5,68.82
Mumbai,2019-01-05,180.0,75.92,216.49,64.59,24.93,2.76,63.06
Mumbai,2019-01-06,183.0,81.14,233.06,60.0,21.49,2.76,62.05
Mumbai,2019-01-07,156.0,52.78,164.07,67.79,22.27,2.18,48.85
Mumbai,2019-01-08,156.0,57.44,177.25,56.98,32.25,2.75,67.66
Mumbai,2019-01-09,150.0,71.68,199.89,48.59,21.75,2.49,85.19
Mumbai,2019-01-10,199.0,84.32,250.65,50.68,18.86,3.01,69.71
Mumbai,2019-01-11,201.0,85.51,240.04,47.07,32.67,3.32,71.31
Mumbai,2019-01-12,187.0,76.86,237.89,49.1,34.55,2.76,78.82
Mumbai,2019-01-13,197.0,75.79,235.95,35.42,30.85,3.11,76.64
Mumbai,2019-01-14,163.0,66.32,191.3,44.04,25.59,2.37,72.08
Mumbai,2019-01-15,162.0,68.1,188.89,50.99,28.78,2.53,72.52
Mumbai,2019-01-16,162.0,69.37,194.79,48.31,27.31,2.56,65.72
Mumbai,2019-01-17,184.0,83.31,245.52,48.1,27.92,3.25,32.31
Mumbai,2019-01-18,200.0,84.99,231.12,52.87,26.39,2.99,32.51
Mumbai,2019-01-19,190.0,82.07,254.54,50.15,35.06,3.3,29.55
Mumbai,2019-01-20,234.0,93.45,285.55,26.93,35.52,3.34,33.76
Mumbai,2019-01-21,160.0,51.0,132.19,17.6,28.3,2.1,20.34
Mumbai,2019-01-22,114.0,34.26,109.43,35.26,22.76,1.94,25.59
